연도,월,주차,긍정,부정,잘모름,과학_IT,경제,국제,북한_외교,문화,사회,사건_사고,정치,스포츠,지역,"기타(날씨, 미분류)",주간합,과학_IT%,경제%,국제%,북한_외교%,문화%,사회%,사건_사고%,정치%,스포츠%,지역%,"기타(날씨, 미분류)%"
2021,5,4,37.0,52.0,11,513,1674,1191,719,1053,2033,1180,1242,492,1395,507,11999,4.27535628,13.9511626,9.925827152,5.992166014,8.775731311,16.94307859,9.834152846,10.35086257,4.100341695,11.62596883,4.225352113
2021,6,1,38.0,53.0,9,536,1753,1119,293,1053,2087,1314,1483,516,1470,467,12091,4.433049376,14.49838723,9.254817633,2.42329005,8.708957076,17.26077248,10.86758746,12.26532131,4.267637085,12.15780332,3.862376975
2021,6,2,39.0,52.0,9,531,1510,1134,202,1093,2086,1374,1596,618,1595,497,12236,4.339653482,12.34063419,9.267734554,1.650866296,8.932657731,17.04805492,11.22915986,13.04347826,5.050670154,13.03530566,4.061784897
2021,6,3,38.0,53.0,9,370,1157,994,284,926,1617,947,1343,479,1259,366,9742,3.797988093,11.87641141,10.20324369,2.915212482,9.505235065,16.59823445,9.720796551,13.78567029,4.916854855,12.92342435,3.756928762
2021,6,4,40.0,51.0,9,680,1919,1271,388,1323,2330,1102,1851,643,1915,653,14075,4.831261101,13.63410302,9.030195382,2.756660746,9.39964476,16.55417407,7.829484902,13.15097691,4.568383659,13.60568384,4.639431616
2021,7,1,38.0,54.0,8,599,1815,1136,172,1104,2061,1151,1805,566,1704,701,12814,4.674574684,14.16419541,8.865303574,1.342281879,8.615576713,16.08397066,8.98236304,14.08615577,4.417043858,13.29795536,5.470579054
2021,7,2,38.0,53.0,9,504,1702,1143,211,1156,2446,929,1699,608,1747,784,12929,3.898213319,13.1642045,8.84059092,1.6319901,8.941140073,18.91870988,7.185397169,13.14100085,4.702606543,13.51225926,6.063887385
2021,7,3,38.0,52.0,10,509,1635,1290,200,1066,2637,984,1643,601,1593,732,12890,3.948797517,12.68425136,10.00775795,1.55159038,8.269976726,20.45771916,7.63382467,12.74631497,4.662529092,12.35841738,5.678820791
2021,7,4,40.0,51.0,9,579,1640,1539,240,1179,2265,908,1499,722,1617,806,12994,4.455902724,12.62120979,11.84392797,1.847006311,9.073418501,17.43112206,6.987840542,11.53609358,5.556410651,12.44420502,6.20286286
2021,7,5,40.0,53.0,7,410,1646,1098,300,1050,1926,671,1383,1636,1332,660,12112,3.385072655,13.58982827,9.065389696,2.476882431,8.669088507,15.9015852,5.53996037,11.41842801,13.50726552,10.99735799,5.449141347
2021,8,1,41.0,51.0,8,390,1440,1047,301,828,1891,490,1221,1542,1337,560,11047,3.530370236,13.03521318,9.47768625,2.724721644,7.495247579,17.11776953,4.435593374,11.05277451,13.95854078,12.10283335,5.06924957
2021,8,2,36.0,53.0,11,534,1431,1010,371,1040,2111,958,1271,1047,1433,663,11869,4.499115342,12.05661808,8.509562726,3.125789873,8.762322015,17.78582863,8.071446626,10.70856854,8.821299183,12.0734687,5.585980285
2021,8,3,40.0,52.0,8,403,1658,1559,245,971,2077,849,1583,615,1376,560,11896,3.387693342,13.93745797,13.10524546,2.059515804,8.162407532,17.4596503,7.136852724,13.30699395,5.169804976,11.56691325,4.707464694
2021,8,4,38.0,54.0,8,491,1693,1539,243,1100,2393,671,1688,683,1391,800,12692,3.868578632,13.33911125,12.1257485,1.914591869,8.666876773,18.85439647,5.286794831,13.29971636,5.381342578,10.95965963,6.303183107
2021,9,1,38.0,52.0,10,512,1818,1379,228,1096,2463,896,1592,775,1420,606,12785,4.004693,14.21978882,10.78607743,1.783339851,8.572545952,19.26476339,7.008212749,12.4520923,6.061791162,11.10676574,4.739929605
2021,9,2,41.0,52.0,7,499,1680,1124,223,1236,2323,964,1593,618,1368,597,12225,4.081799591,13.74233129,9.194274029,1.824130879,10.11042945,19.00204499,7.885480573,13.03067485,5.055214724,11.19018405,4.883435583
2021,9,3,36.0,57.0,7,558,1857,992,507,1189,2210,942,1652,563,1431,770,12671,4.40375661,14.65551259,7.828900639,4.001262726,9.383631915,17.44140163,7.434298793,13.03764502,4.443216794,11.29350485,6.07686844
2021,9,4,0.0,0.0,100,297,999,731,280,867,1321,488,989,374,988,556,7890,3.764258555,12.66159696,9.264892269,3.548795944,10.98859316,16.74271229,6.18504436,12.53485425,4.74017744,12.52217997,7.046894804
2021,9,5,38.0,54.0,8,671,1907,1057,481,1118,2153,1013,1746,566,1487,609,12808,5.238913179,14.88913179,8.252654591,3.755465334,8.728919425,16.80980637,7.9091193,13.63210493,4.419113054,11.60993129,4.754840725
2021,10,1,37.0,54.0,9,608,1593,966,359,1103,1967,952,1779,553,1401,622,11903,5.107955977,13.38318071,8.115601109,3.016046375,9.266571453,16.52524574,7.997983702,14.94581198,4.645887591,11.77014198,5.225573385
2021,10,2,36.0,57.0,7,555,1683,974,252,1062,1900,956,1827,628,1374,564,11775,4.713375796,14.29299363,8.271762208,2.140127389,9.01910828,16.1358811,8.118895966,15.51592357,5.333333333,11.66878981,4.789808917
2021,10,3,38.0,54.0,8,799,1687,986,397,1171,1997,991,1863,576,1524,629,12620,6.331220285,13.36767036,7.812995246,3.145800317,9.278922345,15.82408875,7.852614897,14.76228209,4.564183835,12.07606973,4.984152139
2021,10,4,37.0,55.0,8,717,1904,995,255,1186,1862,1032,2016,549,1557,622,12695,5.647892871,14.99803072,7.83773139,2.008664829,9.342260733,14.66719181,8.129184718,15.88026782,4.324537219,12.26467113,4.899566759
2021,11,1,37.0,56.0,7,579,1769,1127,229,1296,1975,925,1828,605,1537,605,12475,4.641282565,14.18036072,9.034068136,1.835671343,10.38877756,15.83166333,7.414829659,14.65330661,4.849699399,12.32064128,4.849699399
2021,11,2,37.0,57.0,6,562,1962,1084,209,1183,1850,808,2155,577,1444,661,12495,4.49779912,15.70228091,8.675470188,1.672669068,9.467787115,14.80592237,6.466586635,17.24689876,4.617847139,11.55662265,5.290116046
2021,11,3,34.0,59.0,7,564,1768,1065,285,1151,2175,885,1707,601,1425,605,12231,4.61123375,14.45507317,8.70738288,2.330144714,9.410514267,17.78268335,7.235712534,13.95634045,4.913743766,11.65072357,4.946447551
2021,11,4,37.0,55.0,8,463,1665,1175,171,1177,2060,1109,1990,540,1445,644,12439,3.722164161,13.38532036,9.446096953,1.374708578,9.462175416,16.56081679,8.915507677,15.99807058,4.341184983,11.61668944,5.177265053
2021,12,1,38.0,55.0,7,535,1674,1181,230,1169,2083,1058,1929,543,1424,626,12452,4.296498554,13.44362351,9.484420173,1.847092836,9.388050112,16.72823643,8.496627048,15.49148731,4.360745262,11.43591391,5.027304851
2021,12,2,38.0,55.0,7,492,1564,1146,184,1186,2336,837,1977,557,1398,589,12266,4.011087559,12.75069297,9.342899071,1.500081526,9.66900375,19.04451329,6.823740421,16.11772379,4.541007663,11.39735855,4.801891407
2021,12,3,37.0,54.0,9,544,1551,1103,254,1053,2407,876,1774,535,1556,629,12282,4.429246051,12.62823644,8.980622049,2.06806709,8.573522228,19.59778538,7.132388862,14.44390164,4.355968083,12.66894643,5.121315747
2021,12,4,0.0,0.0,100,517,1631,1114,154,1129,2311,865,2010,548,1440,666,12385,4.174404522,13.16915624,8.994751716,1.243439645,9.115865967,18.65966895,6.984255147,16.22930965,4.424707307,11.62696811,5.377472749
2021,12,5,0.0,0.0,100,615,1938,1183,191,1220,2281,924,2398,502,1687,790,13729,4.479568796,14.1161046,8.616796562,1.391215675,8.886299075,16.61446573,6.730278972,17.46667638,3.656493554,12.28785782,5.754242844
2022,1,1,41.0,50.0,9,439,1359,874,298,844,1598,521,2048,373,1237,469,10060,4.363817097,13.50894632,8.687872763,2.96222664,8.389662028,15.88469185,5.178926441,20.35785288,3.707753479,12.29622266,4.662027833
2022,1,2,42.0,53.0,5,485,1736,1098,389,1016,1871,786,1988,422,1712,624,12127,3.999340315,14.31516451,9.054176631,3.207718315,8.377999505,15.42838295,6.481405129,16.39317226,3.479838377,14.11725901,5.145543003
2022,1,3,41.0,53.0,6,425,1664,1084,506,943,2101,753,2042,442,1733,617,12310,3.45247766,13.51746548,8.805848903,4.110479285,7.660438668,17.06742486,6.116978067,16.58813972,3.590576767,14.07798538,5.012185215
2022,1,4,42.0,51.0,7,476,1783,1124,372,954,2050,855,2098,462,1723,542,12439,3.82667417,14.33394967,9.036096149,2.990594099,7.669426803,16.48042447,6.873542889,16.86630758,3.71412493,13.85159579,4.357263446
2022,2,1,0.0,0.0,100,220,978,689,340,641,1280,412,1336,360,1078,429,7763,2.833955945,12.59822234,8.875434755,4.379750097,8.257117094,16.48847095,5.307226588,17.20984156,4.637382455,13.88638413,5.526214092
2022,2,2,41.0,52.0,7,425,1528,1219,253,891,1829,662,2291,1026,1362,538,12024,3.534597472,12.7079175,10.13805722,2.104125083,7.410179641,15.21124418,5.505655356,19.05355955,8.532934132,11.32734531,4.474384564
2022,2,3,40.0,53.0,7,420,1480,1142,224,880,1877,738,2363,1030,1350,531,12035,3.489821354,12.29746572,9.488990445,1.861238056,7.312006647,15.59617781,6.132114666,19.63439967,8.558371417,11.21728292,4.412131284
2022,2,4,43.0,51.0,6,443,1652,1633,172,961,1897,635,2390,616,1336,558,12293,3.603676889,13.43854226,13.28398275,1.399170259,7.817457089,15.43154641,5.165541365,19.44195884,5.01098186,10.86797364,4.539168633
2022,3,1,45.0,50.0,5,323,1088,1978,211,679,1265,270,1912,356,1021,401,9504,3.398569024,11.44781145,20.81228956,2.220117845,7.144360269,13.31018519,2.840909091,20.11784512,3.745791246,10.74284512,4.219276094
2022,3,2,43.0,50.0,7,269,846,1325,105,539,1058,296,1890,324,1313,371,8336,3.22696737,10.1487524,15.89491363,1.259596929,6.465930902,12.69193858,3.550863724,22.67274472,3.886756238,15.75095969,4.450575816
2022,3,3,42.0,52.0,6,491,2005,2159,527,1291,2312,826,4171,631,2293,719,17425,2.817790531,11.50645624,12.3902439,3.024390244,7.408895265,13.26829268,4.740315638,23.93687231,3.621233859,13.15925395,4.12625538
2022,3,4,44.0,51.0,5,362,1522,1481,303,1000,1626,676,2555,493,1339,550,11907,3.040228437,12.78239691,12.43806164,2.544721592,8.398421097,13.6558327,5.677332661,21.4579659,4.140421601,11.24548585,4.619131603
2022,3,5,42.0,49.0,9,357,1736,1243,600,1134,1743,672,2311,494,1386,556,12232,2.918574232,14.19228254,10.1618705,4.905166776,9.270765206,14.24950948,5.493786789,18.89306736,4.038587312,11.33093525,4.545454545
2022,4,1,44.0,49.0,7,422,1707,1275,385,1145,1631,787,2118,562,1365,585,11982,3.521949591,14.24636955,10.64096144,3.213153063,9.556000668,13.61208479,6.568185612,17.67651477,4.690368887,11.39208813,4.882323485
2022,4,2,43.0,51.0,6,385,1503,1335,313,1035,1791,1056,2539,569,1443,547,12516,3.07606264,12.00862895,10.66634708,2.500798977,8.269415149,14.3096836,8.437200384,20.28603388,4.546180888,11.52924257,4.37040588
2022,4,3,44.0,50.0,6,416,1456,1133,356,1100,1989,1114,2596,502,1284,541,12487,3.331464723,11.66012653,9.073436374,2.850965004,8.809161528,15.92856571,8.921278129,20.78962121,4.020180988,10.282694,4.332505806
2022,4,4,45.0,49.0,6,441,1796,1314,351,1092,1640,1049,2767,490,1321,561,12822,3.439401029,14.00717517,10.24801123,2.737482452,8.516612073,12.7905163,8.181250975,21.58009671,3.821556699,10.3026049,4.375292466
2022,5,1,45.0,51.0,4,353,1300,868,274,1001,1275,757,2360,398,977,441,10004,3.528588565,12.99480208,8.676529388,2.738904438,10.0059976,12.74490204,7.566973211,23.59056377,3.978408637,9.766093563,4.408236705
2022,5,2,52.0,37.0,11,387,1636,1234,464,1386,1544,794,3316,561,1225,550,13097,2.954875162,12.49141025,9.422005039,3.54279606,10.58257616,11.7889593,6.062457051,25.31877529,4.283423685,9.353287012,4.199434985
2022,5,3,51.0,34.0,15,383,1739,1057,746,1113,1495,803,2657,500,1136,515,12144,3.153820817,14.31982872,8.703886693,6.142951252,9.165019763,12.31060606,6.612318841,21.87911726,4.117259552,9.354413702,4.240777339
2022,5,4,0.0,0.0,100,363,1672,1118,976,1160,1386,702,2828,591,1057,490,12343,2.940938184,13.54613951,9.057765535,7.907315888,9.398039375,11.2290367,5.687434173,22.91177185,4.788139026,8.563558292,3.96986146
2022,6,1,53.0,34.0,13,352,1415,931,274,1178,1215,552,3443,565,1194,464,11583,3.038936372,12.21617888,8.037641371,2.365535699,10.17007684,10.48951049,4.765604766,29.72459639,4.877838211,10.30821031,4.005870673
2022,6,2,53.0,33.0,14,366,1466,1026,554,1175,1524,834,1912,565,1268,532,11222,3.261450722,13.06362502,9.142755302,4.93673142,10.47050437,13.58046694,7.431830333,17.03796115,5.034753163,11.29923365,4.740687934
2022,6,3,49.0,38.0,13,516,1901,945,420,1254,1600,939,1955,560,1327,665,12082,4.27081609,15.73414998,7.821552723,3.476245655,10.37907631,13.24284059,7.771892071,16.18109585,4.634994206,10.98328091,5.50405562
2022,6,4,47.0,38.0,15,678,2021,1044,228,1258,1583,973,1802,515,1288,740,12130,5.58944765,16.66117065,8.606760099,1.879637263,10.37098104,13.05028854,8.02143446,14.8557296,4.245671888,10.61830173,6.100577082
2022,6,5,43.0,42.0,15,493,1958,1258,489,1130,1748,945,1724,498,1425,830,12498,3.944631141,15.66650664,10.0656105,3.91262602,9.041446631,13.9862378,7.561209794,13.79420707,3.984637542,11.40182429,6.64106257
2022,7,1,37.0,49.0,14,428,1954,1126,259,1189,1768,831,1908,501,1407,768,12139,3.525825851,16.09687783,9.275887635,2.133618914,9.794876019,14.56462641,6.845703929,15.71793393,4.127193344,11.59074059,6.326715545
2022,7,2,32.0,53.0,15,465,1799,1450,295,1138,1742,813,1818,524,1383,659,12086,3.847426775,14.8849909,11.99735231,2.440840642,9.415853053,14.41337084,6.726791329,15.04219758,4.335594903,11.44299189,5.452589773
2022,7,3,32.0,60.0,8,422,1893,1156,381,1151,2028,844,1780,597,1453,572,12277,3.437321821,15.41907632,9.415981103,3.103364014,9.375254541,16.51869349,6.874643643,14.49865602,4.862751487,11.83513888,4.659118677
2022,7,4,28.0,62.0,10,400,2047,1159,309,1242,1946,926,1808,499,1337,624,12297,3.252825892,16.6463365,9.425063024,2.512808002,10.1000244,15.82499797,7.530291941,14.70277303,4.057900301,10.87257055,5.074408392
2022,8,1,24.0,66.0,10,442,1576,1248,422,1111,1740,634,1709,481,1255,745,11363,3.88981783,13.8695767,10.98301505,3.713807973,9.777347531,15.31285752,5.579512453,15.04004224,4.23303705,11.0446185,6.556367157
2022,8,2,25.0,66.0,9,432,1436,1103,372,1194,2190,638,1748,489,1430,923,11955,3.613550816,12.01171058,9.226265161,3.111668758,9.987452949,18.31869511,5.336679214,14.62149728,4.09033877,11.96152238,7.720618988
2022,8,3,28.0,64.0,8,344,1562,1055,333,1067,1589,712,1966,526,1562,698,11414,3.013842649,13.68494831,9.243034869,2.917469774,9.348168915,13.92149991,6.237953391,17.22446119,4.608375679,13.68494831,6.115297004
2022,8,4,27.0,64.0,9,393,1975,1199,317,1241,1683,890,1847,493,1432,694,12164,3.230845117,16.23643538,9.856954949,2.606050641,10.20223611,13.83590924,7.316672147,15.18414995,4.052943111,11.77244328,5.705360079
2022,9,1,27.0,63.0,10,449,2024,1095,253,1167,1727,822,2071,479,1521,687,12295,3.651891013,16.46197641,8.906059374,2.057747052,9.491663278,14.04636031,6.685644571,16.84424563,3.895892639,12.37088247,5.587637251
2022,9,2,0.0,0.0,100,400,1661,950,267,1121,1951,780,1508,431,1879,1305,12253,3.264506651,13.55586387,7.753203297,2.17905819,9.148779891,15.92263119,6.36578797,12.30719008,3.517505917,15.33502,10.65045295
2022,9,3,33.0,59.0,8,352,1436,1136,284,1000,1276,768,1079,427,1163,543,9464,3.719357566,15.17328825,12.00338123,3.000845309,10.56635672,13.48267117,8.114961961,11.4010989,4.51183432,12.28867287,5.737531699
2022,9,4,28.0,61.0,11,391,1796,1381,575,1137,1646,1214,1570,577,1375,712,12374,3.159851301,14.51430419,11.16049782,4.646840149,9.188621303,13.30208502,9.81089381,12.68789397,4.663003071,11.11200905,5.754000323
2022,9,5,24.0,65.0,11,392,2065,1375,609,1207,1759,966,1531,515,1441,594,12454,3.147583106,16.58101815,11.04062952,4.889995182,9.691665328,14.12397623,7.756544082,12.29323912,4.135217601,11.57057973,4.769551951
2022,10,1,29.0,63.0,8,398,1737,1157,859,1322,1439,772,1596,537,1372,521,11710,3.398804441,14.83347566,9.880444065,7.335610589,11.28949616,12.28864219,6.59265585,13.6293766,4.585824082,11.71648164,4.449188728
2022,10,2,28.0,63.0,9,334,1764,1250,779,1181,1411,766,1449,619,1211,549,11313,2.952355697,15.59268099,11.04923539,6.885883497,10.4393176,12.47237691,6.770971449,12.80827367,5.471581367,10.70449925,4.852824185
2022,10,3,27.0,65.0,8,913,1725,1173,633,1277,1625,1033,1447,594,1279,648,12347,7.394508788,13.9710051,9.50028347,5.126751438,10.34259334,13.16109176,8.366404795,11.71944602,4.810885235,10.35879161,5.248238438
2022,10,4,30.0,62.0,8,437,2018,1301,401,1120,1628,1217,1736,602,1460,615,12535,3.486238532,16.09892302,10.37893897,3.19904268,8.93498205,12.98763462,9.708815317,13.84922218,4.802552852,11.64738732,4.906262465
2022,11,1,29.0,63.0,8,380,1559,1395,774,1341,1865,1041,1177,540,1486,643,12201,3.114498812,12.77764118,11.43348906,6.343742316,10.99090239,15.28563233,8.532087534,9.646750266,4.425866732,12.17932956,5.270059831
2022,11,2,30.0,62.0,8,484,1757,1079,595,1131,1725,1124,1745,630,1473,681,12424,3.895685769,14.14198326,8.684803606,4.789117836,9.103348358,13.88441726,9.047005795,14.04539601,5.07083065,11.856085,5.481326465
2022,11,3,29.0,61.0,10,438,1860,1210,689,1082,1927,1086,1488,745,1360,598,12483,3.50877193,14.90026436,9.693182729,5.519506529,8.667788192,15.43699431,8.699831771,11.92021149,5.968116639,10.89481695,4.790515101
2022,11,4,30.0,62.0,8,409,1768,1026,619,1000,1735,1021,1504,1194,1296,658,12230,3.344235487,14.45625511,8.389206868,5.061324612,8.176614881,14.18642682,8.348323794,12.29762878,9.762878168,10.59689289,5.380212592
2022,12,1,31.0,60.0,9,402,1697,1069,251,1030,2055,1003,1474,1444,1356,661,12442,3.230991802,13.63928629,8.591866259,2.017360553,8.278411831,16.5166372,8.061404919,11.84696994,11.60585115,10.89856936,5.312650699
2022,12,2,33.0,59.0,8,370,1585,976,298,970,1798,865,1531,1669,1381,612,12055,3.069265865,13.14807134,8.096225633,2.472003318,8.046453754,14.91497304,7.175445873,12.70012443,13.84487764,11.45582746,5.076731647
2022,12,3,36.0,56.0,8,444,1785,1051,235,1047,1764,860,1679,842,1405,709,11821,3.756027409,15.10024533,8.890956772,1.98798748,8.857118687,14.92259538,7.275188224,14.20353608,7.122916843,11.88562727,5.997800524
2022,12,4,0.0,0.0,100,393,1907,1150,350,1068,1722,832,1630,696,1543,782,12073,3.255197548,15.79557691,9.525387228,2.899030895,8.846185704,14.26323201,6.891410586,13.50120103,5.764930009,12.78058478,6.477263315
2022,12,5,0.0,0.0,100,478,2112,1458,558,1470,1874,1149,1805,560,1934,759,14157,3.376421558,14.91841492,10.29879212,3.941513032,10.38355584,13.23726778,8.116126298,12.74987639,3.955640319,13.66108639,5.361305361
2023,1,1,37.0,54.0,9,327,1567,966,398,878,1192,500,1186,364,1128,446,8952,3.652815013,17.50446828,10.79088472,4.44593387,9.807864164,13.31546023,5.585344057,13.2484361,4.066130474,12.60053619,4.982126899
2023,1,2,35.0,57.0,8,491,1902,1448,322,977,1517,1102,1473,530,1327,615,11704,4.195146958,16.25085441,12.37183869,2.751196172,8.347573479,12.96138072,9.415584416,12.58544087,4.52836637,11.3380041,5.254613807
2023,1,3,36.0,55.0,9,426,1811,1301,392,1004,1602,1135,1472,517,1447,700,11807,3.608029135,15.3383586,11.0188871,3.320064369,8.503430169,13.56822224,9.612941475,12.46718049,4.378758364,12.25544169,5.928686372
2023,1,4,0.0,0.0,100,317,1306,975,234,942,1245,597,971,441,1265,674,8967,3.535184566,14.56451433,10.87320174,2.609568418,10.50518568,13.88424222,6.657745065,10.82859373,4.918032787,14.10728226,7.516449203
2023,2,1,34.0,56.0,10,449,2200,1229,439,1077,1485,1110,1546,504,1510,633,12182,3.685765884,18.05943195,10.08865539,3.603677557,8.840912822,12.19011657,9.111804301,12.69085536,4.137251683,12.39533738,5.196191102
2023,2,2,32.0,59.0,9,513,1635,1638,366,1034,1448,1120,1798,493,1663,566,12274,4.179566563,13.3208408,13.34528271,2.981912987,8.424311553,11.7972951,9.124979632,14.64885123,4.016620499,13.54896529,4.611373635
2023,2,3,35.0,58.0,7,433,1756,1536,301,932,1377,1259,1468,477,1468,590,11597,3.733724239,15.14184703,13.24480469,2.595498836,8.03656118,11.87376046,10.85625593,12.65844615,4.113132707,12.65844615,5.087522635
2023,2,4,37.0,56.0,7,524,1870,1240,599,996,1682,870,1518,503,1394,598,11794,4.442937087,15.85551976,10.51382059,5.078853654,8.44497202,14.26148889,7.376632186,12.87095133,4.264880448,11.81956927,5.070374767
2023,3,1,36.0,55.0,9,475,1825,1244,307,971,1715,694,1582,497,1440,587,11337,4.18982094,16.09773309,10.97292053,2.707947429,8.56487607,15.12745876,6.121548911,13.9543089,4.383875805,12.70177296,5.177736615
2023,3,2,34.0,58.0,8,474,1695,1519,447,968,1804,939,1524,585,1544,582,12081,3.923516265,14.03029551,12.57346246,3.700024832,8.01258174,14.9325387,7.772535386,12.61484976,4.842314378,12.78039897,4.817481997
2023,3,3,33.0,60.0,7,365,1830,1536,629,1063,1670,903,1335,591,1734,669,12325,2.961460446,14.84787018,12.46247465,5.103448276,8.62474645,13.54969574,7.326572008,10.831643,4.795131846,14.06896552,5.427991886
2023,3,4,34.0,58.0,8,544,1880,1540,661,1053,1535,991,1318,511,1581,647,12261,4.436832232,15.33317021,12.56015007,5.3910774,8.588206508,12.51937036,8.082538129,10.74953103,4.167686159,12.89454368,5.276894217
2023,3,5,30.0,60.0,10,436,1874,1279,606,1173,1645,1030,1493,620,1585,671,12412,3.512729617,15.09829198,10.30454399,4.882371898,9.450531743,13.25330325,8.298420883,12.02868192,4.995165968,12.7699001,5.406058653
2023,4,1,31.0,61.0,8,409,1758,1190,327,1118,1475,1150,1443,575,2121,651,12217,3.347794057,14.38978473,9.740525497,2.676598183,9.151182778,12.07334043,9.413112876,11.81141033,4.706556438,17.36105427,5.328640419
2023,4,2,27.0,65.0,8,500,1694,1241,518,1076,1706,1128,1308,537,1658,706,12072,4.141815772,14.03247184,10.27998675,4.29092114,8.913187541,14.13187541,9.343936382,10.83499006,4.448310139,13.7342611,5.84824387
2023,4,3,31.0,60.0,9,475,1759,1286,555,1117,1756,953,1493,522,1523,654,12093,3.927892169,14.5456049,10.63425122,4.589431903,9.236748532,14.52079716,7.880592078,12.34598528,4.316546763,12.59406268,5.408087323
2023,4,4,30.0,63.0,7,527,2039,1360,886,1015,1503,1031,1404,513,1517,588,12383,4.255834612,16.46612291,10.982799,7.154970524,8.196721311,12.13760801,8.325930711,11.33812485,4.142776387,12.25066624,4.748445449
2023,5,1,33.0,57.0,10,415,1862,1197,701,1093,1597,1031,1297,498,1423,624,11738,3.535525643,15.86300903,10.19764866,5.972056568,9.311637417,13.60538422,8.783438405,11.04958255,4.242630772,12.12301925,5.316067473
2023,5,2,35.0,59.0,6,499,1461,1459,506,944,1457,881,1590,505,1524,600,11426,4.367232627,12.78662699,12.76912305,4.428496412,8.261858918,12.75161911,7.710484859,13.91563102,4.419744442,13.33800105,5.251181516
2023,5,3,37.0,56.0,7,490,1565,1359,341,1028,1671,1029,1772,523,1592,676,12046,4.067740329,12.99186452,11.28175328,2.830815208,8.533953179,13.87182467,8.54225469,14.71027727,4.341690188,13.21600531,5.611821351
2023,5,4,36.0,55.0,9,782,1652,1662,467,1120,1708,1145,1505,505,1398,671,12615,6.198969481,13.0955212,13.17479191,3.701942132,8.878319461,13.53943718,9.076496235,11.93024178,4.003170828,11.08204518,5.319064606
2023,6,1,35.0,57.0,8,608,1547,1228,735,1032,1671,1057,1248,498,1274,603,11501,5.286496826,13.45100426,10.67733241,6.390748631,8.973132771,14.52917138,9.190505173,10.85123033,4.330058256,11.07729763,5.243022346
2023,6,2,0.0,0.0,100,455,1514,1324,421,1012,1649,1020,1212,620,1400,565,11192,4.06540386,13.52751966,11.82987848,3.76161544,9.042172981,14.73373838,9.113652609,10.82916369,5.539671194,12.50893495,5.048248749
2023,6,3,35.0,57.0,8,448,1643,1543,383,999,1877,1009,1347,578,1556,619,12002,3.732711215,13.6893851,12.85619063,3.191134811,8.323612731,15.63906016,8.406932178,11.22312948,4.815864023,12.96450592,5.157473754
2023,6,4,36.0,57.0,7,459,1620,1260,367,1057,2168,1028,1288,519,1557,758,12081,3.799354358,13.40948597,10.4296002,3.037827994,8.749275722,17.94553431,8.509229368,10.66136909,4.296001987,12.88800596,6.27431504
2023,6,5,36.0,56.0,8,529,1695,1479,340,945,2097,1088,1271,473,1678,842,12437,4.253437324,13.62868859,11.89193535,2.733778242,7.598295409,16.86097934,8.748090375,10.21950631,3.803167967,13.49199968,6.770121412
2023,7,1,38.0,54.0,8,472,1788,1475,282,993,1804,1143,1323,467,1707,842,12296,3.838646714,14.54131425,11.99577098,2.293428757,8.075797007,14.67143787,9.295705921,10.75959662,3.797983084,13.88256344,6.847755368
2023,7,2,32.0,57.0,11,488,1590,1398,573,903,2053,1045,1210,549,1576,889,12274,3.975883982,12.95421216,11.38992993,4.668404758,7.357014828,16.72641356,8.513931889,9.858236924,4.47286948,12.84014991,7.242952583
2023,7,3,33.0,58.0,9,452,1396,1193,546,882,2274,887,1235,452,2667,845,12829,3.523267597,10.88159638,9.299243901,4.25598254,6.875048718,17.72546574,6.914022917,9.626627173,3.523267597,20.78883779,6.586639645
2023,7,4,35.0,55.0,10,474,1591,1052,465,911,2118,1304,1297,582,1776,802,12372,3.831231814,12.85968316,8.503071452,3.758486906,7.363401229,17.11930165,10.53992887,10.4833495,4.704170708,14.35499515,6.482379567
2023,8,1,33.0,56.0,11,418,1462,1152,312,905,2125,981,1183,538,1530,903,11509,3.631940221,12.70310192,10.00955774,2.710921887,7.863411243,18.46381093,8.523764011,10.27891216,4.674602485,13.29394387,7.846033539
2023,8,2,35.0,57.0,8,399,1244,1248,168,937,1862,1455,1002,466,1650,1479,11910,3.350125945,10.4450042,10.47858942,1.410579345,7.867338371,15.63392107,12.21662469,8.413098237,3.912678421,13.85390428,12.41813602
2023,8,3,0.0,0.0,100,362,1245,1345,425,961,1588,1013,1148,472,1444,714,10717,3.377810955,11.61705701,12.55015396,3.965662032,8.967061678,14.81757955,9.452272091,10.71195297,4.404217598,13.47391994,6.662312214
2023,8,4,34.0,57.0,9,486,1497,1652,792,901,1688,1420,1220,509,1508,673,12346,3.936497651,12.12538474,13.3808521,6.415033209,7.297910254,13.67244452,11.50170096,9.881743075,4.122792807,12.21448242,5.45115827
2023,8,5,33.0,59.0,8,481,1602,1556,341,1031,1672,1321,1599,475,1505,674,12257,3.924288162,13.0700824,12.69478665,2.782083707,8.411519948,13.64118463,10.77751489,13.04560659,3.875336542,12.27869789,5.498898589
